event_id,user_id,day,margin_kopecks,cancelled
5955,2930,0,1584,0
5956,2931,10,1281,0
5957,2931,12,1392,0
5958,2931,13,1501,0
5959,2932,2,1235,0
5960,2932,13,1401,0
5961,2932,3,816,0
5962,2932,9,1264,0
5963,2932,7,856,0
5964,2932,8,1015,0
5965,2932,1,1449,0
5966,2932,6,1393,0
5967,2932,13,1490,0
5968,2933,0,1495,0
5969,2935,1,1305,0
5970,2935,13,0,1
5971,2935,3,831,0
5972,2935,9,1564,0
5973,2936,4,1157,0
5974,2936,8,815,0
5975,2936,12,1106,0
5976,2936,3,1091,0
5977,2936,10,1171,0
5978,2936,9,1531,0
5979,2937,13,881,0
5980,2937,7,870,0
5981,2937,9,1148,0
5982,2937,4,1021,0
5983,2939,9,1016,0
5984,2940,1,1485,0
5985,2940,5,883,0
5986,2941,12,1229,0
5987,2941,5,1371,0
5988,2942,10,907,0
5989,2942,7,1583,0
5990,2942,9,1418,0
5991,2942,12,1542,0
5992,2944,3,1274,0
5993,2947,4,1560,0
5994,2949,13,1390,0
5995,2950,12,966,0
5996,2950,13,1289,0
5997,2952,4,1038,0
5998,2952,2,906,0
5999,2953,3,832,0
6000,2953,0,1531,0
6001,2953,13,1310,0
6002,2955,10,0,1
6003,2955,8,850,0
6004,2956,4,1568,0
6005,2956,2,1511,0
6006,2956,1,1435,0
6007,2957,10,955,0
6008,2957,7,1329,0
6009,2958,0,817,0
6010,2958,8,884,0
6011,2958,12,1324,0
6012,2959,8,1125,0
6013,2959,4,1218,0
6014,2959,8,1341,0
6015,2960,12,1203,0
6016,2960,1,808,0
6017,2960,1,0,1
6018,2960,5,1203,0
6019,2961,3,1533,0
6020,2962,6,1036,0
6021,2963,4,874,0
6022,2964,9,874,0
6023,2964,4,1049,0
6024,2966,10,1080,0
6025,2966,8,1180,0
6026,2967,9,1217,0
6027,2967,8,1569,0
6028,2967,2,1240,0
6029,2968,1,1125,0
6030,2968,10,1135,0
6031,2968,13,1518,0
6032,2970,5,1287,0
6033,2970,7,1129,0
6034,2971,12,962,0
6035,2971,6,1146,0
6036,2971,6,1334,0
6037,2971,2,1005,0
6038,2972,7,821,0
6039,2973,13,1187,0
6040,2973,8,1418,0
6041,2973,13,1089,0
6042,2973,4,837,0
6043,2973,6,0,1
6044,2973,9,1084,0
6045,2974,7,1277,0
6046,2975,6,1390,0
6047,2976,5,1304,0
6048,2976,0,1161,0
6049,2977,12,1277,0
6050,2977,11,1178,0
6051,2977,2,1344,0
6052,2977,1,808,0
6053,2978,0,805,0
6054,2980,2,0,1
6055,2980,8,1452,0
6056,2980,13,967,0
6057,2980,4,1539,0
6058,2980,2,1289,0
6059,2980,0,882,0
6060,2980,2,1108,0
6061,2980,12,888,0
6062,2980,7,1209,0
6063,2980,7,1351,0
6064,2980,11,1132,0
6065,2981,5,1021,0
6066,2981,4,1532,0
6067,2982,0,1031,0
6068,2982,1,1379,0
6069,2982,1,1144,0
6070,2983,7,1141,0
6071,2983,5,950,0
6072,2983,5,858,0
6073,2983,7,1154,0
6074,2984,9,951,0
6075,2985,4,1584,0
6076,2986,3,862,0
6077,2987,1,888,0
6078,2988,6,1237,0
6079,2989,11,1082,0
6080,2991,10,915,0
6081,2993,1,992,0
6082,2994,1,1088,0
6083,2994,10,1234,0
6084,2995,10,893,0
6085,2995,5,1563,0
6086,2995,6,945,0
6087,2996,12,881,0
6088,2996,1,0,1
6089,2996,4,1330,0
6090,2996,4,1372,0
6091,2996,7,1281,0
6092,2999,7,0,1
6093,2999,10,1010,0
6094,2999,13,827,0
6095,2999,2,949,0
6096,3001,10,1375,0
6097,3001,10,1378,0
6098,3001,3,1210,0
6099,3001,13,899,0
6100,3001,4,1300,0
6101,3001,4,1183,0
6102,3001,0,1446,0
6103,3002,1,857,0
6104,3006,7,1189,0
6105,3006,2,872,0
6106,3006,12,1266,0
6107,3006,6,1223,0
6108,3006,3,1106,0
6109,3006,12,989,0
6110,3007,3,1106,0
6111,3007,2,1150,0
6112,3007,0,1516,0
6113,3007,0,1149,0
6114,3008,3,1421,0
6115,3008,6,1197,0
6116,3008,4,1073,0
6117,3008,12,1599,0
6118,3008,13,1593,0
6119,3008,0,1179,0
6120,3009,9,1076,0
6121,3010,9,1437,0
6122,3011,0,1586,0
6123,3012,4,1209,0
6124,3013,8,958,0
6125,3016,9,1209,0
6126,3017,12,1119,0
6127,3017,11,1070,0
6128,3017,2,1435,0
6129,3019,10,1400,0
6130,3019,3,1492,0
6131,3019,12,1353,0
6132,3019,1,802,0
6133,3019,1,810,0
6134,3019,1,1348,0
6135,3019,3,1278,0
6136,3019,12,819,0
6137,3020,9,968,0
6138,3021,2,933,0
6139,3024,1,1484,0
6140,3024,13,1359,0
6141,3025,2,1197,0
6142,3025,3,801,0
6143,3025,7,1071,0
6144,3025,2,1469,0
6145,3026,9,1182,0
6146,3027,8,1013,0
6147,3027,1,1525,0
6148,3027,3,1119,0
6149,3028,1,1299,0
6150,3028,11,935,0
6151,3028,4,1098,0
6152,3028,5,1273,0
6153,3028,9,1178,0
6154,3031,11,817,0
6155,3031,11,1302,0
6156,3031,8,1519,0
6157,3031,9,1600,0
6158,3032,0,994,0
6159,3032,0,1121,0
6160,3032,13,1358,0
6161,3032,6,1368,0
6162,3033,13,841,0
6163,3033,11,1069,0
6164,3034,7,854,0
6165,3034,4,846,0
6166,3035,12,997,0
6167,3035,9,0,1
6168,3035,9,1556,0
6169,3037,9,1507,0
6170,3037,8,1552,0
6171,3038,8,1400,0
6172,3038,13,1162,0
6173,3038,1,1413,0
6174,3039,9,1485,0
6175,3039,3,1338,0
6176,3040,4,945,0
6177,3041,9,1131,0
6178,3041,2,1269,0
6179,3042,11,1382,0
6180,3042,11,1246,0
6181,3043,3,1536,0
6182,3044,5,1016,0
6183,3044,5,800,0
6184,3045,8,1245,0
6185,3046,13,1281,0
6186,3046,6,1565,0
6187,3046,4,1011,0
6188,3046,10,1213,0
6189,3046,0,1095,0
6190,3046,9,1276,0
6191,3046,9,1534,0
6192,3046,1,1303,0
6193,3047,0,1278,0
6194,3048,8,1186,0
6195,3048,9,1127,0
6196,3048,13,1074,0
6197,3048,4,1429,0
6198,3048,4,800,0
6199,3048,0,982,0
6200,3049,3,1227,0
6201,3049,5,1008,0
6202,3049,11,1341,0
6203,3050,1,1185,0
6204,3050,2,1224,0
6205,3050,3,1085,0
6206,3053,1,1546,0
6207,3054,4,1352,0
6208,3054,3,1014,0
6209,3054,0,854,0
6210,3055,6,1192,0
6211,3055,2,1540,0
6212,3056,1,913,0
6213,3056,7,1176,0
6214,3058,6,1444,0
6215,3058,10,1145,0
6216,3058,12,1555,0
6217,3058,11,1353,0
6218,3058,3,1536,0
6219,3058,5,1517,0
6220,3058,11,0,1
6221,3059,10,1480,0
6222,3060,2,1275,0
6223,3060,5,1263,0
6224,3060,11,1446,0
6225,3060,8,0,1
6226,3061,6,969,0
6227,3064,5,1065,0
6228,3065,3,1151,0
6229,3065,11,1229,0
6230,3065,0,1065,0
6231,3065,3,1550,0
6232,3065,9,897,0
6233,3065,7,1236,0
6234,3066,6,858,0
6235,3066,7,1112,0
6236,3066,9,1508,0
6237,3066,4,1309,0
6238,3067,11,1134,0
6239,3067,3,1036,0
6240,3067,7,0,1
6241,3067,2,929,0
6242,3068,9,1561,0
6243,3068,4,1446,0
6244,3070,10,1549,0
6245,3070,5,815,0
6246,3070,3,853,0
6247,3071,1,1183,0
6248,3072,7,0,1
6249,3072,3,903,0
6250,3072,7,1213,0
6251,3072,9,926,0
6252,3075,10,1219,0
6253,3075,7,1221,0
6254,3075,13,1597,0
6255,3075,11,926,0
6256,3075,6,1122,0
6257,3075,0,0,1
6258,3075,4,1305,0
6259,3076,8,1258,0
6260,3077,7,1017,0
6261,3077,8,1324,0
6262,3077,1,1331,0
6263,3077,10,1565,0
6264,3077,3,1350,0
6265,3079,1,892,0
6266,3079,5,842,0
6267,3081,2,1412,0
6268,3081,3,962,0
6269,3083,12,1596,0
6270,3083,9,1211,0
6271,3083,2,1514,0
6272,3085,9,1534,0
6273,3085,11,985,0
6274,3085,13,1279,0
6275,3085,3,1175,0
6276,3085,12,1486,0
6277,3087,1,1492,0
6278,3087,5,1262,0
6279,3087,8,1284,0
6280,3087,12,1035,0
6281,3087,9,848,0
6282,3087,4,1009,0
6283,3090,8,1072,0
6284,3090,9,1326,0
6285,3090,12,917,0
6286,3091,3,997,0
6287,3092,2,1440,0
6288,3092,5,968,0
6289,3093,13,1485,0
6290,3093,11,1147,0
6291,3093,13,829,0
6292,3093,1,1228,0
6293,3094,7,1182,0
6294,3094,3,1217,0
6295,3095,7,1242,0
6296,3095,8,1415,0
6297,3096,12,1477,0
6298,3096,13,842,0
6299,3096,10,1193,0
6300,3096,9,838,0
6301,3098,7,1471,0
6302,3098,13,1575,0
6303,3099,8,1569,0
6304,3099,10,1579,0
6305,3099,7,1124,0
6306,3099,1,1493,0
6307,3102,3,1343,0
6308,3102,2,1519,0
6309,3102,7,1397,0
6310,3104,13,1353,0
6311,3104,10,1179,0
6312,3105,13,1283,0
6313,3105,10,1113,0
6314,3105,13,1509,0
6315,3107,10,1209,0
6316,3107,1,1249,0
6317,3107,0,983,0
6318,3107,9,1159,0
6319,3107,13,853,0
6320,3108,0,930,0
6321,3109,0,1273,0
6322,3109,9,1067,0
6323,3109,8,1250,0
6324,3110,5,1239,0
6325,3110,8,1139,0
6326,3110,12,1222,0
6327,3110,9,1417,0
6328,3110,12,1308,0
6329,3110,2,1351,0
6330,3111,6,1566,0
6331,3111,2,1468,0
6332,3112,8,1297,0
6333,3115,3,1266,0
6334,3115,13,1021,0
6335,3117,4,1043,0
6336,3119,2,813,0
6337,3120,10,1365,0
6338,3120,13,1423,0
6339,3120,2,1238,0
6340,3123,10,834,0
6341,3123,13,0,1
6342,3123,3,1410,0
6343,3123,3,1522,0
6344,3124,10,1019,0
6345,3125,8,1162,0
6346,3125,4,1315,0
6347,3126,11,949,0
6348,3127,6,817,0
6349,3127,6,1437,0
6350,3127,1,1338,0
6351,3127,12,1581,0
6352,3128,12,0,1
6353,3130,11,1437,0
6354,3131,2,1001,0
6355,3131,3,863,0
6356,3132,11,1132,0
6357,3132,11,1271,0
6358,3132,6,1010,0
6359,3132,10,913,0
6360,3134,1,1393,0
6361,3136,7,1342,0
6362,3136,4,1017,0
6363,3139,13,889,0
6364,3140,8,1393,0
6365,3140,9,1014,0
6366,3140,13,1497,0
6367,3140,13,1533,0
6368,3140,9,904,0
6369,3140,1,1362,0
6370,3140,8,966,0
6371,3141,10,826,0
6372,3142,6,933,0
6373,3143,8,0,1
6374,3143,1,1332,0
6375,3145,3,1319,0
6376,3145,7,1324,0
6377,3145,4,1227,0
6378,3146,13,1189,0
6379,3147,9,941,0
6380,3149,2,1035,0
6381,3150,2,976,0
6382,3150,4,1212,0
6383,3153,8,877,0
6384,3154,4,0,1
6385,3154,12,1196,0
6386,3154,7,1344,0
6387,3157,2,1196,0
6388,3157,3,829,0
6389,3157,2,1546,0
6390,3157,10,941,0
6391,3160,11,1318,0
6392,3160,2,1369,0
6393,3160,0,1400,0
6394,3160,11,1101,0
6395,3160,8,1593,0
6396,3160,12,1516,0
6397,3160,1,1551,0
6398,3160,13,843,0
6399,3160,11,1373,0
6400,3161,8,1418,0
6401,3161,0,1286,0
6402,3161,0,1020,0
6403,3161,6,1062,0
6404,3161,2,1532,0
6405,3162,8,1024,0
6406,3163,7,1067,0
6407,3163,5,1212,0
6408,3163,4,0,1
6409,3163,12,1541,0
6410,3163,2,968,0
6411,3164,4,1082,0
6412,3165,2,1563,0
6413,3166,1,861,0
6414,3166,10,1157,0
6415,3166,2,1363,0
6416,3167,1,881,0
6417,3170,4,1153,0
6418,3171,12,1256,0
6419,3171,8,1207,0
6420,3171,6,1006,0
6421,3172,4,835,0
6422,3173,4,1199,0
6423,3173,11,1592,0
6424,3173,6,1372,0
6425,3173,1,874,0
6426,3175,11,934,0
6427,3175,13,1045,0
6428,3179,3,1588,0
6429,3179,12,1571,0
6430,3181,10,1593,0
6431,3182,2,1413,0
6432,3182,5,0,1
6433,3182,8,830,0
6434,3183,11,1142,0
6435,3185,13,1415,0
6436,3185,2,1527,0
6437,3185,7,1410,0
6438,3186,13,1556,0
6439,3187,1,1251,0
6440,3187,7,0,1
6441,3187,13,1249,0
6442,3189,11,1174,0
6443,3190,2,1020,0
6444,3192,0,891,0
6445,3192,5,803,0
6446,3192,5,1050,0
6447,3193,8,855,0
6448,3194,0,1500,0
6449,3196,13,917,0
6450,3196,8,1060,0
6451,3196,0,1204,0
6452,3197,2,0,1
6453,3197,9,1302,0
6454,3197,3,1508,0
6455,3197,4,928,0
6456,3197,5,838,0
6457,3198,3,1418,0
6458,3198,5,1028,0
6459,3198,7,1365,0
6460,3199,0,1443,0
6461,3199,13,1525,0
6462,3199,6,1458,0
6463,3199,7,1321,0
6464,3199,10,1122,0
6465,3200,6,0,1
6466,3200,5,1328,0
6467,3200,1,1591,0
6468,3200,10,1189,0
6469,3201,4,1536,0
6470,3203,8,1403,0
6471,3203,9,1063,0
6472,3203,0,865,0
6473,3204,12,1309,0
6474,3205,4,1026,0
6475,3205,4,1519,0
6476,3205,12,800,0
6477,3205,6,1561,0
6478,3207,11,1375,0
6479,3207,9,822,0
6480,3207,3,1548,0
6481,3207,13,838,0
6482,3207,0,973,0
6483,3207,4,1009,0
6484,3207,7,1201,0
6485,3207,11,953,0
6486,3207,8,1013,0
6487,3207,2,808,0
6488,3209,2,1343,0
6489,3209,8,1591,0
6490,3209,5,1301,0
6491,3209,12,1557,0
6492,3209,6,1378,0
6493,3209,9,952,0
6494,3210,1,1317,0
6495,3211,2,903,0
6496,3211,8,1154,0
6497,3211,3,808,0
6498,3211,5,1135,0
6499,3211,13,1442,0
6500,3211,5,1408,0
6501,3212,1,1242,0
6502,3212,13,1358,0
6503,3212,8,1564,0
6504,3212,4,1595,0
6505,3213,0,1120,0
6506,3213,8,1013,0
6507,3215,11,1045,0
6508,3216,3,1143,0
6509,3216,8,1019,0
6510,3216,5,879,0
6511,3216,10,1459,0
6512,3216,10,1220,0
6513,3216,4,1569,0
6514,3216,9,1485,0
6515,3216,9,1571,0
6516,3216,6,1356,0
6517,3217,12,1484,0
6518,3219,0,1019,0
6519,3221,11,1295,0
6520,3221,13,1402,0
6521,3222,4,1308,0
6522,3223,13,838,0
6523,3224,2,992,0
6524,3224,9,816,0
6525,3224,13,1364,0
6526,3224,8,904,0
6527,3224,11,1437,0
6528,3224,3,1385,0
6529,3224,5,1174,0
6530,3224,2,1091,0
6531,3224,13,1492,0
6532,3225,4,1130,0
6533,3226,3,0,1
6534,3226,4,1016,0
6535,3226,4,1421,0
6536,3226,4,826,0
6537,3227,5,1443,0
6538,3228,5,1367,0
6539,3228,11,809,0
6540,3228,13,961,0
6541,3228,5,1587,0
6542,3229,13,1401,0
6543,3229,1,1146,0
6544,3229,9,876,0
6545,3230,7,1228,0
6546,3231,2,1122,0
6547,3231,5,1114,0
6548,3231,6,1399,0
6549,3231,2,1262,0
6550,3231,11,1312,0
6551,3231,12,1085,0
6552,3231,6,1569,0
6553,3231,12,1561,0
6554,3234,2,946,0
6555,3234,4,1103,0
6556,3234,9,1351,0
6557,3235,4,834,0
6558,3235,0,1159,0
6559,3235,9,1223,0
6560,3235,2,1252,0
6561,3235,8,965,0
6562,3237,9,1375,0
6563,3238,10,1567,0
6564,3238,13,1318,0
6565,3238,10,931,0
6566,3239,6,1483,0
6567,3240,1,0,1
6568,3240,2,1267,0
6569,3240,11,1423,0
6570,3243,12,1094,0
6571,3243,8,1596,0
6572,3243,2,970,0
6573,3243,1,1251,0
6574,3243,4,1151,0
6575,3243,5,1431,0
6576,3243,13,1408,0
6577,3243,11,1123,0
6578,3243,4,1106,0
6579,3244,8,1268,0
6580,3244,8,1094,0
6581,3245,2,1198,0
6582,3245,0,1267,0
6583,3246,5,812,0
6584,3246,7,1059,0
6585,3246,6,1196,0
6586,3246,7,1004,0
6587,3246,1,1511,0
6588,3246,8,1380,0
6589,3246,5,1522,0
6590,3246,9,808,0
6591,3246,2,1452,0
6592,3246,12,1389,0
6593,3246,11,1424,0
6594,3247,0,875,0
6595,3247,3,1584,0
6596,3247,10,1253,0
6597,3248,6,1080,0
6598,3249,6,1427,0
6599,3249,9,1252,0
6600,3250,3,1180,0
6601,3251,8,1201,0
6602,3251,3,0,1
6603,3251,7,1024,0
6604,3251,6,859,0
6605,3251,7,1357,0
6606,3251,4,854,0
6607,3251,4,813,0
6608,3251,0,1524,0
6609,3253,7,878,0
6610,3253,7,812,0
6611,3253,4,856,0
6612,3253,2,1119,0
6613,3254,10,1400,0
6614,3254,6,855,0
6615,3254,6,1527,0
6616,3255,13,983,0
6617,3255,2,1285,0
6618,3256,10,1024,0
6619,3256,4,1317,0
6620,3256,1,1004,0
6621,3256,8,1349,0
6622,3257,11,1428,0
6623,3258,5,1029,0
6624,3258,6,1323,0
6625,3259,1,864,0
6626,3260,7,807,0
6627,3262,7,908,0
6628,3264,3,838,0
6629,3264,4,960,0
6630,3264,4,1429,0
6631,3264,4,1138,0
6632,3264,5,943,0
6633,3267,13,1148,0
6634,3267,12,1559,0
6635,3268,12,1317,0
6636,3268,3,923,0
6637,3269,0,1206,0
6638,3270,6,1424,0
6639,3272,0,899,0
6640,3272,12,1169,0
6641,3272,1,1456,0
6642,3273,13,1251,0
6643,3274,6,1355,0
6644,3274,13,986,0
6645,3274,8,0,1
6646,3275,5,972,0
6647,3275,3,1242,0
6648,3275,1,927,0
6649,3275,9,1465,0
6650,3275,5,1159,0
6651,3275,5,1536,0
6652,3276,6,1432,0
6653,3278,10,1164,0
6654,3278,5,1025,0
6655,3278,1,811,0
6656,3279,7,1534,0
6657,3281,8,1299,0
6658,3281,12,1569,0
6659,3283,9,832,0
6660,3283,9,1343,0
6661,3283,5,1420,0
6662,3283,4,1110,0
6663,3287,7,1525,0
6664,3288,11,987,0
6665,3288,7,1000,0
6666,3289,9,1296,0
6667,3289,5,1072,0
6668,3290,5,1196,0
6669,3291,9,1041,0
6670,3291,9,960,0
6671,3291,6,0,1
6672,3291,0,1414,0
6673,3291,12,0,1
6674,3291,10,1402,0
6675,3292,6,1530,0
6676,3292,4,967,0
6677,3292,9,1252,0
6678,3292,3,970,0
6679,3293,6,906,0
6680,3293,1,1124,0
6681,3293,10,1460,0
6682,3294,13,1305,0
6683,3296,2,1069,0
6684,3296,0,1324,0
6685,3296,13,1093,0
6686,3296,7,947,0
6687,3296,11,1318,0
6688,3297,13,1439,0
6689,3297,3,1481,0
6690,3297,0,865,0
6691,3298,2,1544,0
6692,3298,10,1372,0
6693,3300,5,1407,0
6694,3301,11,1084,0
6695,3302,9,1511,0
6696,3303,6,1018,0
6697,3303,9,1451,0
6698,3305,13,1495,0
6699,3305,13,1019,0
6700,3306,1,1030,0
6701,3306,1,1540,0
6702,3308,10,1507,0
6703,3308,10,1422,0
6704,3310,8,1246,0
6705,3310,5,1567,0
6706,3310,11,1573,0
6707,3311,13,1558,0
6708,3312,6,1136,0
6709,3312,5,1385,0
6710,3313,13,942,0
6711,3314,13,1265,0
6712,3314,5,878,0
6713,3314,5,1222,0
6714,3314,11,1261,0
6715,3315,0,1371,0
6716,3315,1,1040,0
6717,3315,11,1506,0
6718,3315,13,1508,0
6719,3315,1,1079,0
6720,3318,1,1491,0
6721,3318,5,808,0
6722,3318,4,1003,0
6723,3318,12,976,0
6724,3319,10,1529,0
6725,3319,6,1447,0
6726,3319,1,1096,0
6727,3319,4,1310,0
6728,3319,11,1473,0
6729,3319,13,1139,0
6730,3320,8,1412,0
6731,3321,6,1005,0
6732,3321,4,1517,0
6733,3321,1,825,0
6734,3323,11,1534,0
6735,3323,3,932,0
6736,3324,10,1058,0
6737,3324,10,1446,0
6738,3324,13,1052,0
6739,3324,12,1451,0
6740,3324,3,1327,0
6741,3324,7,909,0
6742,3325,2,1491,0
6743,3325,10,1557,0
6744,3325,6,1450,0
6745,3325,11,1378,0
6746,3325,11,1313,0
6747,3325,2,1265,0
6748,3325,13,1446,0
6749,3325,0,1593,0
6750,3325,2,978,0
6751,3325,5,886,0
6752,3326,7,945,0
6753,3326,6,1324,0
6754,3326,2,1048,0
6755,3327,9,1538,0
6756,3328,9,1324,0
6757,3328,5,930,0
6758,3328,5,841,0
6759,3328,12,0,1
6760,3330,3,1544,0
6761,3330,11,1521,0
6762,3330,6,1093,0
6763,3330,12,1150,0
6764,3331,8,854,0
6765,3332,0,970,0
6766,3332,12,1593,0
6767,3332,6,1077,0
6768,3333,0,985,0
6769,3333,12,1317,0
6770,3333,13,1020,0
6771,3333,12,1065,0
6772,3333,7,1561,0
6773,3334,11,1229,0
6774,3334,5,1006,0
6775,3335,8,1210,0
6776,3335,2,1477,0
6777,3335,7,1061,0
6778,3335,4,1081,0
6779,3335,10,909,0
6780,3335,11,1325,0
6781,3335,8,1407,0
6782,3336,13,1446,0
6783,3340,3,1003,0
6784,3340,12,1551,0
6785,3340,5,977,0
6786,3341,6,904,0
6787,3341,2,939,0
6788,3341,3,1422,0
6789,3341,13,1488,0
6790,3342,1,942,0
6791,3344,2,1198,0
6792,3344,1,827,0
6793,3344,8,906,0
6794,3344,13,0,1
6795,3344,0,802,0
6796,3344,0,925,0
6797,3344,9,850,0
6798,3344,8,901,0
6799,3345,7,826,0
6800,3346,0,1152,0
6801,3346,0,1242,0
6802,3346,3,1030,0
6803,3346,3,1171,0
6804,3346,5,1085,0
6805,3347,5,1171,0
6806,3347,5,935,0
6807,3348,13,855,0
6808,3349,6,1505,0
6809,3349,5,1427,0
6810,3350,2,1553,0
6811,3350,6,1456,0
6812,3351,13,1278,0
6813,3351,7,861,0
6814,3351,2,1480,0
6815,3354,9,1368,0
6816,3354,5,825,0
6817,3354,3,0,1
6818,3354,11,1427,0
6819,3354,7,1593,0
6820,3355,0,889,0
6821,3356,7,1213,0
6822,3356,1,963,0
6823,3356,0,1425,0
6824,3357,10,1432,0
6825,3357,6,1347,0
6826,3359,9,1396,0
6827,3360,11,835,0
6828,3360,4,1263,0
6829,3360,1,968,0
6830,3362,1,1009,0
6831,3362,6,1597,0
6832,3362,0,946,0
6833,3364,3,943,0
6834,3364,6,1415,0
6835,3364,11,1067,0
6836,3365,3,1123,0
6837,3366,7,1333,0
6838,3366,13,1590,0
6839,3366,5,1324,0
6840,3366,6,804,0
6841,3367,6,956,0
6842,3367,12,954,0
6843,3369,1,923,0
6844,3370,0,1142,0
6845,3370,13,1370,0
6846,3370,4,954,0
6847,3372,4,917,0
6848,3372,5,987,0
6849,3372,6,1310,0
6850,3372,6,1007,0
6851,3372,11,1543,0
6852,3374,3,871,0
6853,3374,13,1463,0
6854,3375,9,1583,0
6855,3376,7,972,0
6856,3376,2,1078,0
6857,3377,9,1318,0
6858,3377,7,1301,0
6859,3379,9,1597,0
6860,3380,2,1371,0
6861,3380,6,1562,0
6862,3381,1,1332,0
6863,3382,0,827,0
6864,3384,12,1574,0
6865,3385,1,1381,0
6866,3386,4,807,0
6867,3386,2,1480,0
6868,3386,13,1313,0
6869,3386,7,980,0
6870,3386,1,835,0
6871,3386,7,1212,0
6872,3386,4,1405,0
6873,3386,3,1393,0
6874,3386,8,1441,0
6875,3387,2,1514,0
6876,3387,3,1104,0
6877,3388,4,1192,0
6878,3388,3,1518,0
6879,3388,4,810,0
6880,3388,2,1271,0
6881,3388,7,1256,0
6882,3388,12,981,0
6883,3388,12,1108,0
6884,3390,8,1209,0
6885,3391,13,1510,0
6886,3391,0,1099,0
6887,3393,9,1179,0
6888,3393,13,1460,0
6889,3394,4,1307,0
6890,3394,13,1154,0
6891,3395,1,1280,0
6892,3395,5,998,0
6893,3395,4,0,1
6894,3395,9,1110,0
6895,3397,7,862,0
6896,3398,4,1599,0
6897,3398,1,1156,0
6898,3398,7,938,0
6899,3399,0,938,0
6900,3399,3,1164,0
6901,3401,3,1121,0
6902,3401,2,871,0
6903,3402,1,0,1
6904,3402,6,839,0
6905,3402,1,831,0
6906,3402,5,896,0
6907,3402,10,1063,0
6908,3403,3,1433,0
6909,3404,1,1398,0
6910,3404,4,1549,0
6911,3405,4,1212,0
6912,3405,11,1106,0
6913,3405,12,1514,0
6914,3405,1,1154,0
6915,3407,0,1330,0
6916,3408,0,824,0
6917,3408,2,1254,0
6918,3409,1,965,0
6919,3409,8,1249,0
6920,3410,12,1339,0
6921,3410,8,1569,0
6922,3410,1,864,0
6923,3410,9,830,0
6924,3410,5,1108,0
6925,3410,0,1487,0
6926,3412,13,1126,0
6927,3413,13,1404,0
6928,3413,8,1113,0
6929,3413,2,877,0
6930,3414,1,1413,0
6931,3415,1,1185,0
6932,3415,6,1014,0
6933,3415,7,1345,0
6934,3415,2,968,0
6935,3415,0,1069,0
6936,3415,1,1314,0
6937,3415,9,1071,0
6938,3415,4,1562,0
6939,3415,8,0,1
6940,3416,9,1243,0
6941,3416,2,1402,0
6942,3418,1,919,0
6943,3418,6,1371,0
6944,3418,13,1476,0
6945,3418,9,982,0
6946,3419,9,1343,0
6947,3419,11,1535,0
6948,3419,6,1500,0
6949,3420,2,1556,0
6950,3420,11,1196,0
6951,3420,5,0,1
6952,3421,9,1212,0
6953,3421,2,1353,0
6954,3421,11,1042,0
6955,3421,10,1117,0
6956,3421,3,1561,0
6957,3422,12,886,0
6958,3422,13,1430,0
6959,3423,3,1338,0
6960,3423,13,1203,0
6961,3424,0,805,0
6962,3426,8,900,0
6963,3426,11,1181,0
6964,3426,0,1255,0
6965,3427,12,1481,0
6966,3427,1,1355,0
6967,3427,6,1182,0
6968,3427,6,1379,0
6969,3427,10,1380,0
6970,3428,12,1588,0
6971,3432,0,1263,0
6972,3432,8,1145,0
6973,3432,2,1453,0
6974,3433,3,1107,0
6975,3434,13,1233,0
6976,3434,1,1290,0
6977,3434,1,1541,0
6978,3434,8,828,0
6979,3434,9,1021,0
6980,3434,6,974,0
6981,3436,5,1072,0
6982,3436,4,1455,0
6983,3436,3,965,0
6984,3436,10,959,0
6985,3436,1,1292,0
6986,3436,13,991,0
6987,3436,2,1081,0
6988,3437,10,1435,0
6989,3437,12,1478,0
6990,3437,13,887,0
6991,3437,10,879,0
6992,3439,7,1387,0
6993,3440,13,1022,0
6994,3440,1,888,0
6995,3440,5,1580,0
6996,3441,12,1012,0
6997,3442,11,0,1
6998,3442,2,1580,0
6999,3443,3,1026,0
7000,3443,9,1438,0
7001,3444,3,1094,0
7002,3444,9,1081,0
7003,3445,13,1012,0
7004,3447,6,1183,0
7005,3447,13,1474,0
7006,3447,1,1184,0
7007,3447,4,1238,0
7008,3447,4,1473,0
7009,3447,1,814,0
7010,3447,13,942,0
7011,3447,3,1594,0
7012,3449,6,1578,0
7013,3450,7,1186,0
7014,3452,0,1099,0
7015,3452,9,1063,0
7016,3453,7,1300,0
7017,3454,4,1548,0
7018,3454,11,1078,0
7019,3456,7,1145,0
7020,3456,7,1475,0
7021,3456,2,1291,0
7022,3456,4,823,0
7023,3456,3,871,0
7024,3456,3,1597,0
7025,3456,7,858,0
7026,3456,12,1005,0
7027,3458,4,0,1
7028,3458,10,1559,0
7029,3459,13,908,0
7030,3459,3,997,0
7031,3459,9,1569,0
7032,3459,3,1267,0
7033,3460,7,899,0
7034,3460,8,1333,0
7035,3462,0,1076,0
7036,3462,9,801,0
7037,3462,11,1450,0
7038,3462,5,806,0
7039,3462,5,1397,0
7040,3462,12,1345,0
7041,3462,8,833,0
7042,3463,11,1471,0
7043,3463,3,1096,0
7044,3463,0,1124,0
7045,3463,4,996,0
7046,3464,11,1139,0
7047,3466,12,1242,0
7048,3466,9,1199,0
7049,3468,1,1541,0
7050,3468,5,1494,0
7051,3469,6,909,0
7052,3469,8,1191,0
