user_id,variant,assigned_day,pre_margin_kopecks
2987,A,0,1032
2988,B,0,2868
2989,A,0,1358
2990,B,0,0
2991,A,0,2955
2992,A,0,3408
2993,A,0,4004
2994,B,0,2284
2995,B,0,3549
2996,A,0,2998
2997,B,0,0
2998,A,0,6356
2999,B,0,3152
3000,A,0,827
3001,A,0,5136
3002,B,0,3276
3003,B,0,6300
3004,B,0,1198
3005,B,0,2140
3006,A,0,6202
3007,B,0,3416
3008,A,0,3102
3009,B,0,0
3010,B,0,2706
3011,B,0,2318
3012,B,0,1403
3013,B,0,2484
3014,B,0,4464
3015,A,0,2826
3016,B,0,0
3017,B,0,2400
3018,A,0,0
3019,B,0,2540
3020,B,0,1532
3021,B,0,1498
3022,B,0,1287
3023,A,0,2294
3024,A,0,2256
3025,A,0,0
3026,B,0,0
3027,B,0,1632
3028,B,0,5212
3029,B,0,1339
3030,A,0,0
3031,A,0,5600
3032,A,0,2650
3033,A,0,0
3034,B,0,4085
3035,A,0,4068
3036,B,0,0
3037,B,0,1577
3038,B,0,5048
3039,B,0,5840
3040,B,0,1357
3041,A,0,1079
3042,A,0,4641
3043,B,0,0
3044,A,0,3024
3045,B,0,879
3046,A,0,3831
3047,B,0,5484
3048,A,0,0
3049,A,0,1212
3050,B,0,948
3051,B,0,0
3052,A,0,0
3053,B,0,1443
3054,A,0,7446
3055,B,0,0
3056,B,0,3765
3057,B,0,1266
3058,B,0,7625
3059,B,0,1010
3060,B,0,5845
3061,B,0,0
3062,A,0,2858
3063,A,0,1994
3064,A,0,964
3065,A,0,10272
3066,A,0,1489
3067,B,0,0
3068,B,0,1406
3069,A,0,998
3070,A,0,4825
3071,B,0,3006
3072,B,0,4203
3073,B,0,0
3074,A,0,2778
3075,A,0,5832
3076,A,0,827
3077,A,0,5736
3078,B,0,0
3079,A,0,1904
3080,A,0,0
3081,B,0,4620
3082,B,0,0
3083,B,0,4820
3084,B,0,0
3085,B,0,7356
3086,A,0,1534
3087,B,0,6865
3088,B,0,0
3089,A,0,0
3090,B,0,1828
3091,A,0,0
3092,A,0,4272
3093,A,0,6384
3094,B,0,5616
3095,B,0,1222
3096,A,0,3552
3097,A,0,0
3098,A,0,0
3099,A,0,4152
3100,A,0,3369
3101,A,0,0
3102,B,0,4092
3103,B,0,0
3104,B,0,1204
3105,B,0,4670
3106,B,0,0
3107,A,0,993
3108,B,0,1535
3109,A,0,878
3110,B,0,2438
3111,B,0,1508
3112,B,0,1878
3113,B,0,1174
3114,A,0,1300
3115,A,0,2400
3116,A,0,0
3117,B,0,1324
3118,A,0,1337
3119,A,0,3992
3120,A,0,2354
3121,B,0,1178
3122,B,0,2619
3123,B,0,5564
3124,B,0,0
3125,A,0,1465
3126,A,0,2988
3127,B,0,2828
3128,B,0,1203
3129,A,0,0
3130,A,0,1570
3131,B,0,1152
3132,B,0,10917
3133,A,0,0
3134,A,0,8784
3135,B,0,2511
3136,A,0,3894
3137,B,0,0
3138,A,0,0
3139,B,0,0
3140,B,0,6336
3141,A,0,3105
3142,B,0,10689
3143,A,0,3210
3144,A,0,5144
3145,A,0,10280
3146,A,0,1724
3147,B,0,0
3148,B,0,0
3149,B,0,0
3150,A,0,2928
3151,A,0,0
3152,B,0,0
3153,A,0,2427
3154,B,0,5996
3155,A,0,0
3156,B,0,1094
3157,A,0,1476
3158,B,0,1105
3159,A,0,836
3160,B,0,3327
3161,B,0,6324
3162,A,0,0
3163,A,0,4749
3164,B,0,0
3165,A,0,2530
3166,A,0,0
3167,A,0,5796
3168,B,0,0
3169,A,0,1001
3170,A,0,2784
3171,B,0,1160
3172,A,0,0
3173,A,0,6559
3174,B,0,3018
3175,B,0,1002
3176,A,0,967
3177,A,0,2392
3178,A,0,0
3179,A,0,1238
3180,A,0,0
3181,B,0,1255
3182,B,0,1092
3183,A,0,0
3184,B,0,0
3185,A,0,2966
3186,A,0,1484
3187,A,0,5070
3188,A,0,860
3189,B,0,1912
3190,A,0,3573
3191,B,0,862
3192,A,0,1237
3193,A,0,0
3194,A,0,956
3195,A,0,0
3196,B,0,3108
3197,A,0,2970
3198,B,0,0
3199,A,0,5950
3200,B,0,1432
3201,B,0,0
3202,B,0,0
3203,B,0,2410
3204,B,0,2871
3205,A,0,0
3206,A,0,0
3207,A,0,13068
3208,B,0,0
3209,A,0,941
3210,B,0,0
3211,B,0,6180
3212,A,0,2058
3213,A,0,3759
3214,B,0,0
3215,A,0,1978
3216,B,0,6900
3217,A,0,1700
3218,A,0,3882
3219,B,0,1600
3220,A,0,0
3221,A,0,1044
3222,A,0,1383
3223,B,0,1832
3224,B,0,1668
3225,A,0,0
3226,A,0,4344
3227,B,0,827
3228,A,0,5128
3229,A,0,0
3230,B,0,8952
3231,B,0,13446
3232,A,0,0
3233,B,0,0
3234,B,0,5788
3235,A,0,7935
3236,A,0,1300
3237,A,0,4852
3238,B,0,0
3239,A,0,4424
3240,A,0,3144
3241,B,0,0
3242,B,0,1358
3243,A,0,3033
3244,B,0,3879
3245,B,0,1016
3246,B,0,5276
3247,A,0,5156
3248,B,0,941
3249,B,0,1824
3250,B,0,0
3251,A,0,6040
3252,B,0,0
3253,A,0,1102
3254,B,0,3182
3255,B,0,1040
3256,B,0,2468
3257,B,0,4572
3258,A,0,2098
3259,A,0,0
3260,B,0,0
3261,B,0,0
3262,B,0,3831
3263,B,0,0
3264,A,0,2598
3265,B,0,0
3266,B,0,0
3267,A,0,1203
3268,B,0,8220
3269,A,0,0
3270,A,0,1599
3271,A,0,0
3272,B,0,2066
3273,B,0,6675
3274,A,0,6744
3275,B,0,2724
3276,B,0,1549
3277,B,0,1487
3278,B,0,10500
3279,B,0,0
3280,A,0,1405
3281,A,0,1505
3282,A,0,0
3283,B,0,2814
3284,B,0,6760
3285,A,0,0
3286,A,0,1190
3287,B,0,3297
3288,A,0,1293
3289,A,0,0
3290,B,0,0
3291,B,0,2272
3292,A,0,949
3293,B,0,1245
3294,B,0,0
3295,B,0,3729
3296,A,0,5920
3297,B,0,12051
3298,B,0,3748
3299,A,0,0
3300,B,0,0
3301,A,0,1455
3302,B,0,0
3303,A,0,0
3304,B,0,2636
3305,A,0,0
3306,A,0,2968
3307,B,0,6340
3308,A,0,3480
3309,B,0,0
3310,B,0,0
3311,B,0,2234
3312,A,0,1956
3313,A,0,828
3314,B,0,4155
3315,A,0,7266
3316,B,0,2976
3317,A,0,0
3318,B,0,0
3319,B,0,2030
3320,A,0,3474
3321,B,0,953
3322,B,0,2324
3323,A,0,3038
3324,B,0,16211
3325,A,0,4164
3326,A,0,2262
3327,B,0,1035
3328,A,0,3046
3329,A,0,1468
3330,B,0,2442
3331,B,0,1153
3332,A,0,0
3333,A,0,6330
3334,A,0,1804
3335,A,0,5875
3336,A,0,1421
3337,A,0,3132
3338,A,0,0
3339,A,0,3507
3340,A,0,4416
3341,A,0,6630
3342,B,0,0
3343,A,0,869
3344,B,0,4311
3345,B,0,1528
3346,A,0,4314
3347,A,0,0
3348,A,0,0
3349,B,0,3030
3350,A,0,2160
3351,B,0,2902
3352,B,0,1399
3353,A,0,0
3354,B,0,1920
3355,B,0,7460
3356,B,0,5670
3357,B,0,4044
3358,A,0,0
3359,A,0,1433
3360,A,0,4398
3361,B,0,1460
3362,B,0,3038
3363,A,0,2024
3364,B,0,1386
3365,A,0,1029
3366,B,0,8574
3367,B,0,0
3368,A,0,0
3369,A,0,1339
3370,B,0,1169
3371,A,0,1057
3372,A,0,2994
3373,A,0,1458
3374,A,0,966
3375,B,0,0
3376,A,0,4779
3377,A,0,4085
3378,A,0,0
3379,A,0,0
3380,A,0,2644
3381,B,0,4560
3382,B,0,0
3383,B,0,0
3384,A,0,1344
3385,A,0,3918
3386,A,0,5016
3387,B,0,1241
3388,B,0,4473
3389,A,0,1131
3390,A,0,1147
3391,B,0,1298
3392,A,0,0
3393,B,0,1303
3394,A,0,1336
3395,A,0,1708
3396,B,0,0
3397,A,0,1593
3398,B,0,5475
3399,B,0,1593
3400,B,0,1686
3401,B,0,2964
3402,A,0,3357
3403,B,0,1566
3404,A,0,1523
3405,A,0,7265
3406,B,0,1153
3407,B,0,1490
3408,B,0,2610
3409,A,0,6924
3410,A,0,5548
3411,B,0,0
3412,A,0,2778
3413,A,0,0
3414,B,0,0
3415,B,0,11688
3416,B,0,2742
3417,A,0,0
3418,B,0,9160
3419,B,0,1746
3420,B,0,4776
3421,B,0,13275
3422,A,0,4230
3423,B,0,0
3424,A,0,3855
3425,B,0,1543
3426,B,0,3178
3427,B,0,881
3428,A,0,1347
3429,A,0,1396
3430,A,0,0
3431,B,0,0
3432,B,0,0
3433,B,0,815
3434,A,0,3309
3435,B,0,0
3436,A,0,3472
3437,B,0,5644
3438,B,0,0
3439,B,0,0
3440,A,0,4452
3441,B,0,0
3442,A,0,1730
3443,B,0,1172
3444,B,0,0
3445,A,0,0
3446,A,0,1626
3447,B,0,5094
3448,B,0,0
3449,A,0,1344
3450,B,0,0
3451,B,0,0
3452,B,0,0
3453,B,0,0
3454,B,0,3453
3455,B,0,997
3456,B,0,3220
3457,B,0,0
3458,B,0,809
3459,A,0,6552
3460,A,0,0
3461,A,0,0
3462,A,0,3984
3463,A,0,2590
3464,B,0,4624
3465,B,0,863
3466,A,0,3894
3467,B,0,0
3468,A,0,0
3469,B,0,0
3470,A,0,0
3471,A,0,1539
3472,A,0,1159
3473,A,0,8071
3474,B,0,7670
3475,B,0,1231
3476,A,0,1578
3477,A,0,986
3478,B,0,993
3479,B,0,2462
3480,A,0,0
3481,B,0,0
3482,B,0,2422
3483,A,0,4750
3484,B,0,0
3485,B,0,1181
3486,B,0,2898
3487,B,0,0
3488,A,0,3999
3489,B,0,0
3490,B,0,1624
3491,A,0,2954
3492,A,0,1952
3493,A,0,980
3494,B,0,2696
3495,B,0,0
3496,B,0,2056
3497,A,0,4287
3498,A,0,3591
3499,B,0,4380
3500,A,0,0
3501,B,0,1584
3502,A,0,0
3503,A,0,3972
3504,A,0,0
3505,B,0,3676
3506,B,0,0
3507,A,0,1175
3508,B,0,0
3509,A,0,1286
3510,B,0,1215
3511,B,0,4485
3512,B,0,3580
3513,A,0,4695
3514,A,0,3768
3515,B,0,4460
3516,A,0,3148
3517,A,0,0
3518,A,0,1032
3519,B,0,4364
3520,B,0,3192
3521,A,0,1086
3522,A,0,12744
3523,B,0,2636
3524,B,0,7553
3525,B,0,1908
3526,B,0,0
3527,A,0,2788
3528,B,0,811
3529,B,0,2757
3530,A,0,2992
3531,A,0,1898
3532,A,0,0
3533,B,0,2288
3534,A,0,2098
3535,B,0,8508
3536,A,0,7255
3537,A,0,3432
3538,A,0,5180
3539,B,0,1200
3540,A,0,3753
3541,B,0,1333
3542,A,0,3963
3543,A,0,4980
3544,B,0,12160
3545,B,0,2164
3546,B,0,7133
3547,B,0,5604
3548,B,0,2624
3549,B,0,9450
3550,A,0,0
3551,B,0,3384
3552,A,0,986
3553,B,0,4100
3554,B,0,2302
3555,B,0,1562
3556,A,0,1287
3557,A,0,928
3558,A,0,0
3559,B,0,0
3560,A,0,1262
3561,B,0,2462
3562,A,0,2926
3563,B,0,1243
3564,B,0,0
3565,A,0,1544
3566,A,0,0
3567,B,0,2572
3568,A,0,1307
3569,A,0,0
3570,B,0,4590
3571,B,0,4484
3572,B,0,2084
3573,A,0,2432
3574,B,0,2088
3575,A,0,0
3576,A,0,7485
3577,B,0,4912
3578,B,0,0
3579,A,0,1528
3580,A,0,0
3581,A,0,2536
3582,B,0,4365
3583,B,0,2914
3584,A,0,1998
3585,B,0,858
3586,A,0,2790
3587,B,0,0
3588,B,0,1165
3589,B,0,0
3590,A,0,9608
3591,B,0,4212
3592,A,0,901
3593,A,0,5636
3594,A,0,2248
3595,A,0,957
3596,B,0,1083
3597,B,0,999
3598,B,0,0
3599,A,0,0
3600,A,0,0
3601,B,0,0
3602,A,0,1270
3603,B,0,2354
3604,A,0,1447
3605,A,0,1074
3606,B,0,2966
3607,A,0,8196
3608,A,0,0
3609,A,0,1127
3610,A,0,1111
3611,B,0,0
3612,A,0,0
3613,A,0,3321
3614,A,0,991
3615,A,0,4540
3616,A,0,0
3617,A,0,10704
3618,A,0,0
3619,A,0,0
3620,B,0,1407
3621,A,0,5750
3622,A,0,0
3623,A,0,0
3624,A,0,3060
3625,B,0,2763
3626,B,0,0
3627,B,0,0
3628,B,0,15730
3629,B,0,13419
3630,A,0,4227
3631,B,0,2702
3632,A,0,2850
3633,A,0,2934
3634,B,0,5924
3635,B,0,0
3636,A,0,1456
3637,A,0,1172
3638,B,0,3460
3639,A,0,1254
3640,B,0,1107
3641,A,0,0
3642,A,0,2913
3643,A,0,2688
3644,B,0,2100
3645,A,0,0
3646,B,0,4032
3647,A,0,2943
3648,A,0,6175
3649,B,0,3768
3650,B,0,4446
3651,B,0,2640
3652,B,0,2060
3653,A,0,960
3654,B,0,0
3655,A,0,1430
3656,B,0,1285
3657,A,0,4436
3658,A,0,2038
3659,A,0,3792
3660,B,0,0
3661,A,0,1474
3662,A,0,4668
3663,A,0,0
3664,A,0,0
3665,B,0,0
3666,B,0,0
3667,B,0,0
3668,B,0,0
3669,B,0,2832
3670,A,0,0
3671,A,0,0
3672,B,0,2589
3673,B,0,1324
3674,A,0,0
3675,A,0,8370
3676,B,0,4332
3677,A,0,2840
3678,B,0,1138
3679,B,0,3084
3680,A,0,1838
3681,A,0,2924
3682,A,0,917
3683,B,0,946
3684,A,0,0
3685,B,0,1135
3686,A,0,888
3687,B,0,2116
3688,A,0,0
3689,A,0,1118
3690,A,0,2420
3691,A,0,1579
3692,A,0,4228
3693,A,0,5712
3694,A,0,3764
3695,A,0,1858
3696,A,0,2586
3697,B,0,2734
3698,A,0,929
3699,B,0,0
3700,A,0,3054
3701,B,0,1217
3702,B,0,0
3703,B,0,0
3704,B,0,2592
3705,A,0,3996
3706,B,0,2598
3707,B,0,4767
3708,A,0,1510
3709,A,0,0
3710,A,0,5908
3711,B,0,3960
3712,A,0,859
3713,A,0,4428
3714,A,0,2314
3715,B,0,3387
3716,A,0,1103
3717,B,0,4107
3718,B,0,4990
3719,A,0,2804
3720,B,0,0
3721,A,0,0
3722,B,0,1028
3723,A,0,0
3724,B,0,879
3725,A,0,0
3726,A,0,3852
3727,A,0,0
3728,A,0,1052
3729,A,0,1446
3730,A,0,3120
3731,B,0,1223
3732,A,0,2370
3733,A,0,0
3734,A,0,2946
3735,B,0,4785
3736,A,0,2370
3737,A,0,2931
3738,B,0,1398
3739,B,0,1236
3740,A,0,910
3741,A,0,2076
3742,B,0,1214
3743,B,0,1236
3744,B,0,0
3745,A,0,0
3746,A,0,957
3747,B,0,0
3748,A,0,2868
3749,B,0,0
3750,A,0,0
3751,B,0,4152
3752,B,0,1894
3753,B,0,3927
3754,B,0,0
3755,B,0,7210
3756,A,0,2745
3757,A,0,1230
3758,B,0,3098
3759,B,0,2502
3760,A,0,2643
3761,B,0,3579
3762,B,0,2050
3763,A,0,975
3764,A,0,0
3765,B,0,1240
3766,A,0,4713
3767,A,0,1242
3768,A,0,0
3769,A,0,2462
3770,A,0,2836
3771,B,0,0
3772,A,0,3783
3773,A,0,1048
3774,B,0,1405
3775,A,0,1608
3776,B,0,0
3777,A,0,6979
3778,B,0,1585
3779,B,0,905
3780,A,0,2566
3781,A,0,1052
3782,A,0,4482
3783,A,0,3060
3784,A,0,0
3785,A,0,4016
3786,A,0,0
3787,A,0,2421
3788,A,0,1148
3789,B,0,10624
3790,A,0,4596
3791,B,0,3174
3792,B,0,1337
3793,B,0,0
3794,B,0,0
3795,B,0,1001
3796,B,0,6165
3797,B,0,1728
3798,B,0,2334
3799,B,0,3074
3800,B,0,1395
3801,A,0,5070
3802,A,0,0
3803,B,0,1485
3804,B,0,0
3805,B,0,902
3806,B,0,7110
3807,A,0,0
3808,A,0,1451
3809,B,0,1210
3810,B,0,3543
3811,A,0,3258
3812,B,0,0
3813,B,0,0
3814,B,0,1255
3815,A,0,1260
3816,A,0,2956
3817,B,0,1439
3818,A,0,0
3819,B,0,0
3820,B,0,0
3821,B,0,2114
3822,B,0,0
3823,B,0,0
3824,A,0,0
3825,A,0,1033
3826,A,0,6140
3827,B,0,3678
3828,B,0,0
3829,B,0,801
3830,A,0,1531
3831,B,0,0
3832,A,0,6275
3833,A,0,0
3834,A,0,0
3835,B,0,2238
3836,A,0,2636
3837,B,0,2944
3838,B,0,1375
3839,A,0,1540
3840,A,0,5000
3841,B,0,0
3842,B,0,8736
3843,B,0,1313
3844,B,0,1561
3845,A,0,8046
3846,B,0,2046
3847,B,0,0
3848,A,0,4568
3849,B,0,6335
3850,A,0,900
3851,B,0,2958
3852,A,0,2348
3853,B,0,0
3854,B,0,2883
3855,B,0,0
3856,B,0,0
3857,A,0,10290
3858,A,0,1417
3859,A,0,7200
3860,A,0,0
3861,B,0,1604
3862,A,0,3188
3863,A,0,1211
3864,A,0,1504
3865,B,0,897
3866,A,0,865
3867,B,0,0
3868,B,0,2280
3869,A,0,2334
3870,A,0,7974
3871,A,0,0
3872,B,0,4641
3873,A,0,0
3874,B,0,0
3875,B,0,2494
3876,A,0,2432
3877,A,0,893
3878,B,0,0
3879,B,0,1144
3880,B,0,0
3881,A,0,2554
3882,A,0,0
3883,A,0,1978
3884,A,0,0
3885,B,0,3972
3886,A,0,0
3887,B,0,2310
3888,B,0,3476
3889,B,0,8316
3890,A,0,0
3891,B,0,6590
3892,A,0,1406
3893,A,0,6120
3894,B,0,4539
3895,A,0,2800
3896,B,0,816
3897,A,0,6196
3898,B,0,1071
3899,B,0,7755
3900,B,0,0
3901,A,0,1142
3902,B,0,817
3903,A,0,4431
3904,A,0,0
3905,A,0,1520
3906,B,0,2703
3907,A,0,1468
3908,A,0,0
3909,B,0,3003
3910,A,0,2640
3911,B,0,1229
3912,A,0,0
3913,A,0,883
3914,A,0,1752
3915,B,0,2334
3916,B,0,2224
3917,A,0,1504
3918,A,0,4045
3919,B,0,8286
3920,A,0,1030
3921,A,0,0
3922,B,0,2844
3923,A,0,4377
3924,B,0,2568
3925,A,0,1578
3926,A,0,853
3927,A,0,5048
3928,B,0,3046
3929,B,0,1622
3930,B,0,1150
3931,A,0,0
3932,B,0,6880
3933,A,0,0
3934,B,0,0
3935,B,0,7420
3936,B,0,2884
3937,B,0,0
3938,A,0,2682
3939,A,0,2552
3940,B,0,2608
3941,A,0,1446
3942,A,0,2612
3943,B,0,0
3944,A,0,10437
3945,A,0,3507
3946,B,0,0
3947,A,0,2896
3948,A,0,3848
3949,B,0,6400
3950,A,0,0
3951,B,0,0
3952,B,0,7287
3953,A,0,4587
3954,A,0,5760
3955,A,0,2288
3956,A,0,3400
3957,A,0,908
3958,A,0,1182
3959,A,0,2808
3960,B,0,923
3961,B,0,1281
3962,B,0,0
3963,B,0,3282
3964,A,0,0
3965,A,0,0
3966,B,0,0
3967,B,0,7560
3968,B,0,0
3969,B,0,2330
3970,A,0,1295
3971,B,0,1046
3972,B,0,1275
3973,B,0,0
3974,A,0,0
3975,A,0,4239
3976,B,0,3114
3977,B,0,0
3978,B,0,4464
3979,B,0,14112
3980,A,0,1410
3981,B,0,0
3982,B,0,2870
3983,A,0,6880
3984,A,0,9352
3985,B,0,1171
3986,B,0,1118
3987,A,0,0
3988,A,0,0
3989,B,0,6300
3990,B,0,2560
3991,A,0,2016
3992,B,0,0
3993,A,0,950
3994,A,0,5775
3995,A,0,3816
3996,B,0,8958
3997,A,0,7780
3998,A,0,2518
3999,A,0,4713
4000,B,0,3118
4001,A,0,1548
4002,A,0,3076
4003,A,0,0
4004,A,0,0
4005,A,0,1423
4006,B,0,0
4007,B,0,1810
4008,A,0,4124
4009,A,0,881
4010,B,0,0
4011,A,0,3132
4012,A,0,1926
4013,A,0,1310
4014,A,0,3612
4015,B,0,6120
4016,A,0,2517
4017,A,0,2560
4018,B,0,2432
4019,A,0,2286
4020,B,0,1207
4021,A,0,0
4022,B,0,1563
4023,B,0,5175
4024,B,0,1812
4025,B,0,0
4026,A,0,2796
4027,B,0,949
4028,A,0,863
4029,B,0,2594
4030,A,0,0
4031,A,0,2732
4032,B,0,4480
4033,A,0,0
4034,A,0,1425
4035,A,0,3040
4036,B,0,0
4037,A,0,1004
4038,A,0,1410
4039,A,0,1458
4040,B,0,2400
4041,A,0,1431
4042,B,0,1457
4043,B,0,4895
4044,B,0,2476
4045,A,0,6148
4046,B,0,878
4047,B,0,0
4048,A,0,0
4049,A,0,6212
4050,B,0,1256
4051,B,0,1475
4052,A,0,1258
4053,B,0,1744
4054,B,0,3018
4055,B,0,0
4056,A,0,1170
4057,B,0,3717
4058,B,0,1124
4059,B,0,0
4060,B,0,2484
4061,B,0,1056
4062,A,0,1193
4063,A,0,2408
4064,A,0,830
4065,B,0,0
4066,A,0,0
4067,B,0,6146
4068,A,0,0
4069,A,0,6438
4070,B,0,0
4071,B,0,2244
4072,B,0,1042
4073,B,0,2926
4074,B,0,1596
4075,A,0,3120
4076,B,0,2577
4077,B,0,4272
4078,A,0,2994
4079,A,0,1200
4080,B,0,7855
4081,B,0,4332
4082,B,0,4860
4083,A,0,4083
4084,A,0,1587
4085,A,0,1451
4086,B,0,0
4087,B,0,0
4088,B,0,2634
4089,B,0,1193
4090,B,0,2400
4091,A,0,1946
4092,B,0,1004
4093,B,0,2802
4094,A,0,1589
4095,A,0,4196
4096,B,0,5388
4097,A,0,807
4098,B,0,0
4099,A,0,1830
4100,B,0,1571
4101,B,0,0
4102,A,0,0
4103,A,0,1187
4104,B,0,2948
4105,B,0,0
4106,B,0,5052
4107,A,0,4290
4108,B,0,1308
4109,B,0,1475
4110,A,0,0
4111,A,0,1067
4112,B,0,1484
4113,A,0,2214
4114,A,0,6890
4115,A,0,0
4116,B,0,1932
4117,B,0,2008
4118,B,0,5236
4119,A,0,6408
4120,A,0,0
4121,A,0,7908
4122,B,0,9272
4123,A,0,3534
4124,A,0,1702
4125,A,0,1135
4126,A,0,3198
4127,B,0,0
4128,B,0,0
4129,A,0,3956
4130,B,0,0
4131,B,0,7842
4132,B,0,7224
4133,A,0,1209
4134,B,0,0
4135,B,0,0
4136,A,0,0
4137,B,0,3111
4138,B,0,976
4139,B,0,1431
4140,A,0,0
4141,A,0,4236
4142,B,0,4377
4143,A,0,1201
4144,A,0,2628
4145,B,0,823
4146,B,0,5747
4147,A,0,8448
4148,A,0,2565
4149,A,0,1530
4150,A,0,4467
4151,A,0,6054
4152,A,0,8124
4153,A,0,1154
4154,A,0,1476
4155,B,0,0
4156,A,0,2943
4157,A,0,5704
4158,A,0,2104
4159,B,0,2634
4160,B,0,1083
4161,B,0,1932
4162,B,0,1467
4163,B,0,2020
4164,A,0,2312
4165,A,0,919
4166,A,0,2120
4167,B,0,1956
4168,A,0,4632
4169,A,0,1346
4170,A,0,3429
4171,B,0,6555
4172,B,0,11232
4173,B,0,1078
4174,B,0,0
4175,A,0,1302
4176,B,0,4496
4177,B,0,2698
4178,A,0,1730
4179,A,0,0
4180,B,0,8502
4181,B,0,1942
4182,A,0,1122
4183,B,0,1075
4184,A,0,2334
4185,A,0,1425
4186,B,0,1002
4187,A,0,937
4188,A,0,2324
4189,A,0,937
4190,A,0,4578
4191,A,0,0
4192,B,0,1098
4193,B,0,0
4194,A,0,3104
4195,A,0,0
4196,A,0,2322
4197,B,0,4518
4198,A,0,8330
4199,B,0,1988
4200,A,0,1145
4201,B,0,0
4202,A,0,943
4203,B,0,6503
4204,A,0,3753
4205,B,0,0
4206,A,0,0
4207,B,0,6072
4208,A,0,0
4209,A,0,3012
4210,A,0,1780
4211,A,0,5544
4212,A,0,3108
4213,A,0,1510
4214,A,0,6055
4215,A,0,1508
4216,A,0,2278
4217,A,0,2958
4218,B,0,1393
4219,A,0,1585
4220,B,0,3777
4221,A,0,2078
4222,A,0,2376
4223,B,0,2594
4224,A,0,5144
4225,A,0,0
4226,B,0,2228
4227,B,0,2506
4228,A,0,7270
4229,B,0,0
4230,A,0,1524
4231,B,0,3070
4232,A,0,8932
4233,A,0,0
4234,B,0,2790
4235,B,0,0
4236,B,0,4185
4237,B,0,0
4238,B,0,2358
4239,B,0,0
4240,B,0,6380
4241,B,0,5665
4242,A,0,0
4243,A,0,1387
4244,A,0,10278
4245,A,0,4494
4246,B,0,2674
4247,B,0,0
4248,B,0,0
4249,A,0,2608
4250,A,0,3372
4251,B,0,1275
4252,B,0,2336
4253,B,0,2342
4254,B,0,0
4255,B,0,8340
4256,B,0,0
4257,A,0,2214
4258,B,0,0
4259,B,0,941
4260,B,0,1114
4261,A,0,1249
4262,A,0,4836
4263,A,0,0
4264,A,0,2186
4265,B,0,1263
4266,B,0,893
4267,B,0,6972
4268,A,0,0
4269,A,0,852
4270,B,0,1296
4271,B,0,3348
4272,B,0,1143
4273,A,0,1201
4274,B,0,0
4275,A,0,5875
4276,A,0,1324
4277,A,0,0
4278,B,0,9318
4279,B,0,1556
4280,A,0,0
4281,B,0,0
4282,B,0,5750
4283,A,0,6237
4284,B,0,0
4285,A,0,0
4286,A,0,2788
4287,A,0,3000
4288,A,0,4626
4289,A,0,6004
4290,B,0,1484
4291,A,0,0
4292,B,0,1030
4293,B,0,2926
4294,B,0,2871
4295,A,0,1248
4296,B,0,0
4297,A,0,2888
4298,B,0,3460
4299,B,0,1478
4300,A,0,1790
4301,B,0,2952
4302,A,0,1079
4303,A,0,3564
4304,A,0,5955
4305,B,0,2986
4306,A,0,6114
4307,A,0,2220
4308,B,0,0
4309,A,0,3196
4310,B,0,7045
4311,B,0,2210
4312,A,0,0
4313,A,0,1408
4314,B,0,0
4315,A,0,3171
4316,A,0,0
4317,B,0,2334
4318,A,0,0
4319,B,0,0
4320,B,0,1035
4321,B,0,3108
4322,B,0,4641
4323,B,0,0
4324,B,0,1258
4325,B,0,10560
4326,B,0,4564
4327,B,0,0
4328,B,0,1161
4329,A,0,3885
4330,B,0,4000
4331,A,0,8130
4332,B,0,1555
4333,A,0,924
4334,A,0,6040
4335,A,0,1650
4336,A,0,0
4337,B,0,1001
4338,A,0,0
4339,B,0,1482
4340,B,0,5404
4341,A,0,0
4342,B,0,2630
4343,A,0,2871
4344,A,0,0
4345,A,0,2466
4346,B,0,1372
4347,B,0,5046
4348,B,0,832
4349,A,0,1978
4350,A,0,4436
4351,A,0,2116
4352,B,0,4749
4353,B,0,0
4354,B,0,1054
4355,B,0,2428
4356,A,0,1478
4357,B,0,0
4358,B,0,1147
4359,A,0,2100
4360,B,0,823
4361,B,0,3141
4362,B,0,2308
4363,B,0,1976
4364,A,0,0
4365,B,0,5608
4366,A,0,0
4367,A,0,4700
4368,B,0,3084
4369,B,0,0
4370,A,0,3140
4371,B,0,0
4372,B,0,0
4373,A,0,3186
4374,A,0,4832
4375,A,0,4260
4376,A,0,2108
4377,B,0,8505
4378,B,0,0
4379,A,0,0
4380,A,0,7464
4381,B,0,0
4382,A,0,6100
4383,A,0,0
4384,B,0,862
4385,B,0,3282
4386,A,0,1497
4387,A,0,0
4388,B,0,0
4389,B,0,0
4390,B,0,7182
4391,B,0,2242
4392,B,0,1036
4393,A,0,0
4394,B,0,0
4395,B,0,1486
4396,B,0,1451
4397,A,0,5500
4398,A,0,0
4399,A,0,919
4400,A,0,974
4401,A,0,1194
4402,A,0,1094
4403,B,0,0
4404,A,0,2010
4405,A,0,1646
4406,B,0,6702
4407,B,0,4701
4408,A,0,914
4409,B,0,3440
4410,A,0,5088
4411,B,0,7056
4412,A,0,1012
4413,B,0,6240
4414,B,0,4764
4415,B,0,2502
4416,B,0,1383
4417,A,0,0
4418,A,0,4089
4419,B,0,922
4420,B,0,0
4421,B,0,3800
4422,B,0,1500
4423,B,0,1216
4424,B,0,1012
4425,B,0,2776
4426,B,0,875
4427,B,0,4680
4428,B,0,6750
